     1    0.044   -0.096      0.089  0.010    -0.24    -5.63     0.11     0.79
    -3    0.040   -0.924      0.168  0.199    -0.11   -13.36     3.35    11.45
    -2   -0.149    0.014      0.515  0.006    -1.32    -3.89     1.84     2.53
    -2   -0.273   -0.380      0.834  0.006    -0.35    -5.23     0.69     0.93
    -2   -0.498    0.043      0.187  0.006     0.14    -0.47     4.74     6.28
     2    0.110    0.311     -0.312  0.006     0.90     2.31    -3.15     4.33
     2    0.152   -0.265      0.339  0.006     5.52    -1.18     5.89     8.73
     1    0.222    0.263      0.670  0.010     3.54     0.21     0.87     1.62
     2   -0.056    0.087     -0.000  0.006     3.22     0.39     1.71     3.74
     1   -0.137   -0.050     -0.058  0.010    -0.63     0.86    -5.39     6.12
    -3    0.530    0.147     -0.946  0.199     5.95    -0.39    -7.69     9.64
    -2   -0.197   -0.629     -0.592  0.006     1.21    -5.88    -2.59     5.14
