      1      1   2775    3.8609      169 156  12 157   4 152      0.0000
    22   -0.021    0.006     -0.2748  0.000 -.39E+04 0.93E+04 -.77E+05 0.91E+05
  -211   -0.177    0.096      0.3195  0.140    -0.30    13.58    26.55    32.18
   111    0.005   -0.032     -0.2729  0.135    -4.45    -3.88   -20.36    20.60
   111   -0.017    0.107     -0.2028  0.135     1.90     6.97    -2.43     3.20
   111   -0.102   -0.131     -0.0606  0.135    -3.87    -0.80    -1.72     3.20
   111   -0.005    0.267      0.4032  0.135     8.10     4.52    15.25    17.20
    22    0.163    1.174     -0.5316  0.000 0.16E+06 0.10E+07 -.43E+06 0.12E+07
   111    0.325    0.022     -2.8361  0.135     1.69     3.72    -9.55    10.20
   111   -0.219   -0.074      0.3220  0.135     3.20   -11.96    15.68    20.00
   211    0.151    0.540     -0.5680  0.140     3.77     6.03    -4.46     9.60
   111    0.034   -0.179      0.8957  0.135    -2.74    -6.11    12.62    13.20
   211   -0.614   -0.308     -0.3367  0.140    -6.66     1.66    -6.18    12.40
   111    0.048   -0.336      0.6593  0.135    -0.92    -3.39    22.53    23.60
   211    0.012    0.066     -0.0703  0.140    -6.62     3.20     4.10     7.60
   211   -0.175    0.159      0.3152  0.140    -7.22     0.48     2.41     3.20
   211   -0.160    0.006      0.8224  0.140    -8.15     3.25    14.60    16.00
  -211   -0.040   -0.000      0.1380  0.140    -7.37     2.07     4.83     7.80
